id,created_at,favorite_count,retweet_count,text
989522266093510657,2018-04-26 15:11:07,252,70,"b'Rep: Paul Tonko: ""I\'m concerned that you have no idea what is going on in your name at your agency, especially on an issue already under IG investigation."" https://t.co/2zXG6GnkUb'"
989522021783687168,2018-04-26 15:10:09,224,108,b'Trump pushes to swap Electoral College for popular vote https://t.co/D0hp9zNZiy https://t.co/KPkoaofNjj'
989521285423169536,2018-04-26 15:07:13,326,122,"b'Rep. Frank Pallone told EPA Administrator Scott Pruitt that his actions are ""an embarrassment to President Trump."" https://t.co/T3jX4baSO3 https://t.co/VkyTzAsdUl'"
989519520611160064,2018-04-26 15:00:12,142,68,"b""We're launching a new series to identify the next generation of problem-solvers in America. Nominate someone here and we might feature them: https://t.co/hYxuRfNyYS https://t.co/UNa7pejgNZ"""
989519099289063425,2018-04-26 14:58:32,44,27,b'EPA Administrator Scott Pruitt opened his hearing by addressing \xe2\x80\x9chalf-truths\xe2\x80\x9d and falsehoods that he said the media is fabricating to discredit the work of the president and his team. Read more: https://t.co/fNSV1SdrIc https://t.co/K315tn2mMJ'
989517535539326976,2018-04-26 14:52:19,201,68,b'Lawmakers rip into Pruitt at hearing https://t.co/T3jX4baSO3'
989517235843629057,2018-04-26 14:51:08,58,32,"b'Pruitt: ""Facts are facts and fiction is fiction, and a lie doesn\'t become truth just because it appears on the front page of the newspaper. Much of what has been targeted toward me and my team has been half truth, or at best stories so twisted they do not resemble reality."" https://t.co/jw54Z9lpfw'"
989516972420460544,2018-04-26 14:50:05,17,12,b'Why Kanye loves Trump https://t.co/PJzdxCAkK8 via @POLITICOMAG https://t.co/yxX5CIyDwo'
989514924677361664,2018-04-26 14:41:56,232,87,"b'""So much for draining the swamp,"" Rep. Frank Pallone said to EPA Administrator Scott Pruitt during Pruitt\'s hearing with the House Energy and Commerce Environment Subcommittee. Watch live here: https://t.co/9k8vuOGXRp https://t.co/GLgeHV8sup'"
989514468290891776,2018-04-26 14:40:08,54,21,b'Trump: Kanye West \xe2\x80\x98has got good taste\xe2\x80\x99 https://t.co/1An5wMQB91 https://t.co/E89TZYZetf'
989510516359024641,2018-04-26 14:24:25,1463,489,b'Rep. Paul Tonko criticizes EPA Administrator Scott Pruitt during his hearing on Capitol Hill this morning. Watch live: https://t.co/nKUEXTBiFA https://t.co/Bhrp2dKt9N'
989509628865196032,2018-04-26 14:20:54,0,22,"b'RT @burgessev: Grassley: \xe2\x80\x9cMy relationship with the president is excellent as far as I\xe2\x80\x99m concerned.\xe2\x80\x9d\n\n\xe2\x80\x9cNow, I don\xe2\x80\x99t know what he thinks abou\xe2\x80\xa6'"
989506927767015424,2018-04-26 14:10:10,26,22,b'A pair of high-stakes hearings will give Scott Pruitt a chance to explain the controversies swirling around him \xe2\x80\x94 and the White House will be watching https://t.co/7ZQ3PQIpMs https://t.co/TzRKOxlOvF'
989506430532313088,2018-04-26 14:08:11,18,20,b'WATCH LIVE: EPA Administrator Scott Pruitt testifies before Congress https://t.co/iBvOJ4H4Yl https://t.co/xwpj1L4ubl'
989504416171642882,2018-04-26 14:00:11,15,12,b'Trump says Pompeo wasn\xe2\x80\x99t initially supposed to meet with Kim Jong Un https://t.co/jKKk3xnB4R https://t.co/GSmwSQmvud'
989501883965411328,2018-04-26 13:50:07,0,40,b'RT @adamcancryn: Side effect of Dr. Ron\xe2\x80\x99s dropout: All attention is back on Scott Pruitt on the day he testifies before Congress. Good look\xe2\x80\xa6'
989499372135206912,2018-04-26 13:40:08,20,11,"b'Lionel Messi can use his name to brand sports equipment and clothing, EU court rules https://t.co/gCaYiZSYne via @politicoeurope https://t.co/RlzKA3WupG'"
989496849823404034,2018-04-26 13:30:07,24,10,b'Giuliani hits ground running with Mueller meeting https://t.co/sSoo88EX8G https://t.co/rQfOTPSxGS'
989495574322958336,2018-04-26 13:25:03,0,24,b'RT @nickjuliano: Scott Pruitt faces the biggest test of his political career in LESS THAN AN HOUR\n\nGet up to speed on what he has to answer\xe2\x80\xa6'
989494919134957568,2018-04-26 13:22:27,40,31,b'Trump: Tester has a \xe2\x80\x98big price to pay\xe2\x80\x99 over VA nominee\xe2\x80\x99s withdrawal https://t.co/k1YI8mloxW https://t.co/v26iZuYsPI'
989494323111702528,2018-04-26 13:20:05,24,33,b'Macron says Trump likely to withdraw from Iran nuclear accord https://t.co/G9AK1iXzpU via @POLITICOEurope https://t.co/gLLjZsSEfw'
989493956567273473,2018-04-26 13:18:37,0,85,"b'RT @cbudoffbrown: New @TimAlberta: Long before cries of \xe2\x80\x98fake news\xe2\x80\x99, there was Brent Bozell and his Media Research Center. https://t.co/exA\xe2\x80\xa6'"
989492664247693314,2018-04-26 13:13:29,0,15,b'RT @AnthonyAdragna: .@EPA sent a 23-page document to lawmakers pushing back on many @EPAScottPruitt scandals. READ IT:  https://t.co/savO9Q\xe2\x80\xa6'
989491815488335875,2018-04-26 13:10:07,87,34,b'Trump tries to distance himself from personal attorney Michael Cohen https://t.co/wpdVa355ew https://t.co/hzSrFayjzQ'
989490010494824448,2018-04-26 13:02:56,40,42,b'Trump says he may change his mind on not getting involved in DOJ\xe2\x80\x99s Russia probe https://t.co/ZZLQ81lsHx https://t.co/yLprh2aARy'
989489336545697792,2018-04-26 13:00:16,128,28,b'MSNBC host Joy Reid will remain on the air amid a controversy over old posts expressing anti-gay views https://t.co/dNpYT2nHt4 https://t.co/rsCfofMHtn'
989486795955081218,2018-04-26 12:50:10,15,7,"b'Long before cries of \xe2\x80\x98fake news\xe2\x80\x99, there was Brent Bozell and @theMRC https://t.co/f12CAAuQyx via @POLITICOMag @TimAlberta https://t.co/q1sRTfbAsl'"
989484271550304256,2018-04-26 12:40:08,34,37,"b""It's the latest in a series of Trump administration moves to rein in anti-poverty programs https://t.co/bg4ZZTSsys https://t.co/jTEHfSpra3"""
989481741592289281,2018-04-26 12:30:05,94,44,b'Full statement: Ronny Jackson withdraws as VA secretary nominee https://t.co/jsTXbPiXPz https://t.co/b36AkawyxE'
989480209966657536,2018-04-26 12:24:00,0,4,"b""RT @billkuchman: Today's @politico front page.\n\nWith stories by @burgessev @elianayjohnson @BryanDBender @SarahKarlin @eschor @AnthonyAdrag\xe2\x80\xa6"""
989479224082944000,2018-04-26 12:20:05,15,6,b'Iran deal may survive an initial blow from Trump https://t.co/6jCJao5Dpa https://t.co/vFdQ8SeNum'
989476880494530560,2018-04-26 12:10:46,17,4,"b'What\xe2\x80\x99s your perfect millennial city? Get your custom list of recommendations by searching for what matters to you, whether it\xe2\x80\x99s diversity, GDP, median age or something else: https://t.co/6lruFOcBF8 https://t.co/OIWQJ2MhJ2'"
989474762106826753,2018-04-26 12:02:21,97,52,b'#BREAKING: Ronny Jackson withdraws as veterans affairs secretary nominee https://t.co/CwzAoRVsc2 https://t.co/aXPV5RC6Hy'
989474204419608577,2018-04-26 12:00:08,331,94,"b'.@ChuckGrassley is forging ahead with a Mueller-protection bill, bucking Donald Trump and his own leadership https://t.co/COEe6H8isH https://t.co/rnCDvbLCne'"
989469180889059328,2018-04-26 11:40:10,59,34,b'Dem report: Jackson drunkenly crashed government vehicle https://t.co/N9sc4IGXKR https://t.co/6fftufj5fk'
989466666408046593,2018-04-26 11:30:11,52,56,"b'Carson wants poor to pay more rent, work for assistance https://t.co/y72yU9gRzd https://t.co/Jy89HSG4Pc'"
989464116615090177,2018-04-26 11:20:03,48,15,b'A pair of high-stakes hearings will give Scott Pruitt a chance to explain the controversies swirling around him \xe2\x80\x94 and the White House will be watching https://t.co/IC4nKRoBgX https://t.co/fuf5jbe8zS'
989461601874046976,2018-04-26 11:10:03,43,12,"b'The VA nominee Ronny Jackson needs every GOP senator to back him. So far, few are https://t.co/0QuCrnaQf3 https://t.co/Z5eSd25wOQ'"
989459135774232576,2018-04-26 11:00:15,33,13,b'Jackson troubles shine light on a fact of Washington life: Sleeping pills https://t.co/rJymGKYe3I https://t.co/i8zxlYk0GL'
989456571422953474,2018-04-26 10:50:04,42,25,b'Michael Cohen to plead 5th Amendment in Stormy Daniels suit https://t.co/04TjjKmWa7 https://t.co/kEiiHOGzqy'
989454074662850560,2018-04-26 10:40:09,75,63,"b'From a $43K phone booth to a stay in a lobbyist\xe2\x80\x99s condo, these are the ethical quandaries spurring investigations into the EPA chief\xe2\x80\x99s conduct https://t.co/5Ul5Wsqx5F https://t.co/mBTaI0g6Ms'"
989452942133661696,2018-04-26 10:35:39,0,6,b'RT @playbookplus: The latest in Playbook:\n-- How long will Ronny Jackson last?\n-- Trump on \xe2\x80\x98Fox and Friends\xe2\x80\x99 at 8 a.m. https://t.co/mqXvijR\xe2\x80\xa6'
989451570839420928,2018-04-26 10:30:12,32,15,b'Chuck Grassley\xe2\x80\x99s act of defiance https://t.co/SfLpzdDkUe via @eschor @burgessev https://t.co/eeVsbKro7T'
989448734860771329,2018-04-26 10:18:56,25,20,b'The deep roots of Trump\xe2\x80\x99s war on the press https://t.co/4AEYO1P2pv via @POLITICOMag @TimAlberta https://t.co/oubLXHZSG9'
989444764444524544,2018-04-26 10:03:09,65,44,b'The housing market here is so expensive it\xe2\x80\x99s strangling one of America\xe2\x80\x99s biggest urban success stories. Welcome to Seattle: https://t.co/BLVZ9ze49i https://t.co/CGxGIJ7Zyh'
989401616519483392,2018-04-26 07:11:42,61,25,"b'France\xe2\x80\x99s President Emmanuel Macron offered his vision for a \xe2\x80\x9c21st-century world order\xe2\x80\x9d on Tuesday, highlighting the long friendship and shared values between France and the U.S. https://t.co/WyU9HF2Fc6 https://t.co/Z5YMfG8FHk'"
989398860643565568,2018-04-26 07:00:45,29,12,"b'Rapper Kanye West may have called Trump his \xe2\x80\x9cbrother,\xe2\x80\x9d but the two haven\xe2\x80\x99t met lately, the White House said https://t.co/Vb5dhwuJdn https://t.co/Ib17pa7v6J'"
989394395786039301,2018-04-26 06:43:00,38,24,b'A pair of high-stakes hearings will give Scott Pruitt a chance to explain the controversies swirling around him \xe2\x80\x94 and the White House will be watching https://t.co/CPiSNYB87Z https://t.co/RHcXXlJiEw'
989391703885967361,2018-04-26 06:32:18,125,35,"b'With a Democratic takeover of the House looking more likely, members of the Congressional Black Caucus are pushing for more representation in leadership https://t.co/i3c8abLjJ0 https://t.co/TkrgAhoY0O'"
989389023117479936,2018-04-26 06:21:39,22,11,b'Backing for Trump isn\xe2\x80\x99t growing ahead of meeting with Kim Jong Un https://t.co/tVirkq925C via @politicosteve https://t.co/MDg08u5uLU'
989386331632623616,2018-04-26 06:10:58,6,11,b'Trump\xe2\x80\x99s GOP allies keep up pressure on Rosenstein https://t.co/fv2PEWUhLV https://t.co/qVXq53WSOc'
989383619515908098,2018-04-26 06:00:11,35,8,"b'The VA nominee Ronny Jackson needs every GOP senator to back him. So far, few are https://t.co/PM7VaKVQdH https://t.co/dPMDupzNmH'"
989379794289790977,2018-04-26 05:44:59,79,37,"b'Did you drunkenly wreck a government car, VA secretary nominee Ronny Jackson? https://t.co/s9Jhxeq6XX https://t.co/3yyOM4f6Q9'"
989377046630617088,2018-04-26 05:34:04,98,92,"b'Carson wants poor to pay more rent, work for assistance https://t.co/NszdSw1Zvj https://t.co/tYTN6WkScR'"
989374334690095104,2018-04-26 05:23:17,17,12,b'Bipartisan prison reform bill stumbles in House https://t.co/4WHNu8zV4d https://t.co/jVLKbc35nW'
989371637333155840,2018-04-26 05:12:34,93,39,b'Reid warns Democrats to lay off impeachment talk https://t.co/OuoYirMoMw https://t.co/oKhebUhqnS'
989369010650320897,2018-04-26 05:02:08,33,35,b'Former Trump aide gets legal defense fund for Russia probes https://t.co/4kGtLoK8X5 https://t.co/DUCKS8IcCO'
989359440787845120,2018-04-26 04:24:06,473,99,"b'MSNBC host Joy Reid will remain on the air amid a controversy over old posts expressing anti-gay views on her now-shut down personal blog, an NBC spokesperson said https://t.co/58rsyQkHoX https://t.co/fw7Gue5eXS'"
989358306912325637,2018-04-26 04:19:36,70,38,b'Michael Cohen to plead 5th Amendment in Stormy Daniels suit https://t.co/qscAWmI6U6 https://t.co/PY05PsMLoy'
989357138110763009,2018-04-26 04:14:57,25,10,b'Sean Spicer talks Trump\xe2\x80\x99s marriage \xe2\x80\x93 in front of the wax president himself. https://t.co/mkPn9evrVU via @QuintForgey https://t.co/wg7uHp0wyx'
989355978930958337,2018-04-26 04:10:21,69,26,b'Jackson nomination shines light on a fact of Washington life: Sleeping pills https://t.co/fcRDFzteUP https://t.co/YsHXS6PLZQ'
989354164990996480,2018-04-26 04:03:08,71,46,b'Dem report: Jackson drunkenly crashed government vehicle https://t.co/Cf58TsXQ8U https://t.co/Bn4byxzWiM'
989350631872884736,2018-04-26 03:49:06,65,37,b'Michael Cohen to plead 5th Amendment in Stormy Daniels suit https://t.co/rB7mtIK9MU https://t.co/3NvkOa0D0z'
989347357740421120,2018-04-26 03:36:05,109,114,"b'Carson wants poor to pay more rent, work for assistance https://t.co/oKjMSzRiwW https://t.co/IAlTnrSe5O'"
989345754392219649,2018-04-26 03:29:43,51,16,b'Today in Trumpworld: Ronny Jackson denies drunk driving and Kanye West\xe2\x80\x99s MAGA https://t.co/5zUu0fH83D https://t.co/U0I7ShAA4W'
989343570187472896,2018-04-26 03:21:02,79,27,b'A pair of high-stakes hearings will give Scott Pruitt a chance to explain the controversies swirling around him \xe2\x80\x94 and the White House will be watching https://t.co/jlvfGn1HnI https://t.co/wI1s4KV6h2'
989339807309541376,2018-04-26 03:06:05,67,28,"b'The VA nominee Ronny Jackson needs every GOP senator to back him. So far, few are https://t.co/HpdoE2Bn1b https://t.co/MYmpFygEoy'"
989336037280403456,2018-04-26 02:51:06,55,28,b'Backing for Trump isn\xe2\x80\x99t growing ahead of meeting with Kim Jong Un https://t.co/HT2yhuHu1k via @politicosteve https://t.co/pLStS3wVHB'
989332250847318016,2018-04-26 02:36:04,98,34,b'Reid warns Democrats to lay off impeachment talk https://t.co/ypHlzzoTp7 https://t.co/BsPG3qxUIE'
989328492096557060,2018-04-26 02:21:08,492,164,"b'MSNBC host Joy Reid will remain on the air amid a controversy over old posts expressing anti-gay views on her now-shut down personal blog, an NBC spokesperson said https://t.co/ZZdXeDnOu3 https://t.co/AHqk6To2E4'"
989325977405874178,2018-04-26 02:11:08,125,39,"b'France\xe2\x80\x99s President Emmanuel Macron offered his vision for a \xe2\x80\x9c21st-century world order\xe2\x80\x9d on Tuesday, highlighting the long friendship and shared values between France and the U.S. https://t.co/lC0aT4YmNf https://t.co/tPdzqdowgt'"
989323221232123905,2018-04-26 02:00:11,42,9,b'Sean Spicer defended the president\xe2\x80\x99s marriage while wax replicas of Donald Trump and first lady Melania loomed threateningly behind him https://t.co/n4nw4FhaZd @QuintForgey https://t.co/kztPUeXeIi'
989320428194803712,2018-04-26 01:49:05,35,11,"b'Rapper Kanye West may have called Trump his \xe2\x80\x9cbrother,\xe2\x80\x9d but the two haven\xe2\x80\x99t met lately, the White House said https://t.co/YLbTU2aV2u https://t.co/xDWba21VH4'"
989318423615361024,2018-04-26 01:41:07,49,42,b'Jackson nomination shines light on a fact of Washington life: Sleeping pills https://t.co/ZQL6KJiW00 https://t.co/bIcwGBiR3K'
989315893833404416,2018-04-26 01:31:04,22,10,b'Trump After Dark: No Action Jackson edition\nhttps://t.co/WkDKYHKPKe https://t.co/t0zDOSIT0f'
989313138502795264,2018-04-26 01:20:07,28,12,b'Sean Spicer talks Trump\xe2\x80\x99s marriage \xe2\x80\x93 in front of the wax president himself. https://t.co/W7VQYct2Pi via @QuintForgey https://t.co/RoWZfUGUhC'
989310619827560448,2018-04-26 01:10:06,206,69,"b'MSNBC host Joy Reid will remain on the air amid a controversy over old posts expressing anti-gay views on her now-shut down personal blog, an NBC spokesperson said https://t.co/Wp6RGm8lD2 https://t.co/ROImoShU6K'"
989308151093776385,2018-04-26 01:00:18,68,29,"b'Did you drunkenly wreck a government car, VA secretary nominee Ronny Jackson? https://t.co/C9qSBJv3TF https://t.co/BVB8HlX1Ay'"
989305572905414656,2018-04-26 00:50:03,31,35,b'Former Trump aide gets legal defense fund for Russia probes https://t.co/SsTTmp8l1N https://t.co/w93IhzX16R'
989303070818553856,2018-04-26 00:40:07,58,45,b'The White House press secretary defended the administration\xe2\x80\x99s decision to break tradition by not inviting Democratic lawmakers to Trump\xe2\x80\x99s first state dinner https://t.co/XY8Qxzv1L4 https://t.co/GX11aWjGUQ'
989300543842594818,2018-04-26 00:30:04,10,1,"b'After more than a decade climbing the rungs of American politics, @MonicaHPopp always wants to win #PlaybookPowerList https://t.co/SBmP1K3vKL via @dlippman https://t.co/oqZajNLLlV'"
989298038010187776,2018-04-26 00:20:07,45,21,b'Giuliani hits ground running with Mueller meeting https://t.co/8cR1LkhSv3 https://t.co/a3QY8VUwyc'
989295524321873920,2018-04-26 00:10:07,77,33,"b'There is a lawlessness rampant in the land, but it isn\xe2\x80\x99t emanating from the Trump administration, writes @richlowry for @POLITICOmag  https://t.co/LA4jh7MCJ2 https://t.co/kNsYYIyE6j'"
989293034889195520,2018-04-26 00:00:14,63,48,"b'Rear Adm. Ronny Jackson drunkenly wrecked a government vehicle and oversaw a toxic work culture, according to a summary of interviews of former colleagues https://t.co/JXsc79ASnU https://t.co/IGxSUVOoWP'"
989290473750781952,2018-04-25 23:50:03,55,31,b'Ronny Jackson nomination shines light on a fact of Washington life: Sleeping pills https://t.co/0BlilnUtgK https://t.co/XxXo4ACLSj'
989287971894497281,2018-04-25 23:40:07,74,50,b'Michael Cohen to plead 5th Amendment in Stormy Daniels suit  https://t.co/EmdJS1X4sW https://t.co/naPM2dr5ft'
989285467635019776,2018-04-25 23:30:10,14,18,b'Trump\xe2\x80\x99s GOP allies keep up pressure on Rosenstein https://t.co/OPWR5pa6d8 https://t.co/g8BkllC6W7'
989282936112472064,2018-04-25 23:20:06,21,17,b'Bipartisan prison reform bill stumbles in House https://t.co/Wd2wJQoIub https://t.co/nrH5UrGbFv'
989280412592721920,2018-04-25 23:10:04,146,32,"b'With a Democratic takeover of the House looking more likely, members of the Congressional Black Caucus are pushing for more representation in leadership https://t.co/c8RL2GH8el https://t.co/qe9TmORugB'"
