id,created_at,favorite_count,retweet_count,text,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
991708929120927744,2018-05-02 16:00:08,17,6,b'Trump touts renewed \xe2\x80\x98spirit\xe2\x80\x99 at State Dept. under Pompeo https://t.co/i7LiJsQjmj https://t.co/Y7TpsJ9T7p',25,97.89,50.00,1.59,25.77,12.50,16.00,24.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00,0.00,0.00,60.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,40.00
991706772493754368,2018-05-02 15:51:34,32,22,b'Basque militant group ETA formally announced it is disbanding https://t.co/1rWZcWazXD via @politicoeurope https://t.co/ZkIcB5cuCw',22,87.28,67.52,1.00,25.77,22.00,31.82,40.91,13.64,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,4.55,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.64,4.55,0.00,9.09,0.00,0.00,0.00,4.55,0.00,4.55,0.00,4.55,0.00,4.55,0.00,0.00,0.00,0.00,0.00,13.64,0.00,13.64,0.00,0.00,0.00,40.91,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,22.73
991702639409758209,2018-05-02 15:35:08,70,48,b'Sen. Marco Rubio is walking back some of the criticism he leveled against the new Republican tax law earlier this week https://t.co/XdO6jGvqod https://t.co/eTlq2Y5TKO',32,92.84,50.00,18.52,1.42,16.00,25.00,59.38,25.00,6.25,3.12,0.00,0.00,0.00,3.12,0.00,3.12,6.25,6.25,3.12,3.12,0.00,0.00,6.25,6.25,3.12,0.00,0.00,3.12,3.12,0.00,3.12,0.00,3.12,0.00,3.12,0.00,0.00,0.00,3.12,6.25,0.00,0.00,0.00,3.12,0.00,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.12,0.00,0.00,3.12,0.00,0.00,3.12,3.12,0.00,15.62,3.12,3.12,12.50,6.25,0.00,0.00,3.12,0.00,0.00,9.38,0.00,9.38,0.00,0.00,0.00,28.12,9.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,12.50
991700059992547329,2018-05-02 15:24:53,29,15,b'Trump suggests he may intervene in DOJ release of Clinton probe documents https://t.co/DQeQR29xcA https://t.co/Ifqrs47ZYF',23,92.84,80.77,1.00,25.77,23.00,30.43,34.78,17.39,4.35,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,8.70,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,0.00,0.00,4.35,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,0.00,13.04,0.00,0.00,0.00,34.78,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,17.39
991699119633813504,2018-05-02 15:21:09,8,2,b'WATCH LIVE: Trump swears in Mike Pompeo https://t.co/zQ150U0Xql https://t.co/ddJL9uPlW1',18,96.85,50.00,1.00,25.77,18.00,11.11,33.33,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,50.00,11.11,0.00,5.56,0.00,0.00,0.00,0.00,0.00,11.11,0.00,22.22
991697618832158722,2018-05-02 15:15:11,169,53,b'Mueller\xe2\x80\x99s decision to steer clear of the first daughter \xe2\x80\x94 at least for now \xe2\x80\x94 is a signal of his \xe2\x80\x9cdon\xe2\x80\x99t poke the bear until you have to\xe2\x80\x9d strategy https://t.co/64rbpibSar https://t.co/iRPW1mZ8nT',55,97.59,76.64,1.14,25.77,55.00,10.91,43.64,27.27,3.64,3.64,0.00,0.00,1.82,1.82,0.00,0.00,5.45,12.73,3.64,1.82,1.82,0.00,3.64,3.64,1.82,0.00,1.82,1.82,0.00,0.00,0.00,0.00,0.00,0.00,5.45,1.82,0.00,1.82,1.82,3.64,1.82,0.00,0.00,0.00,1.82,0.00,1.82,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.64,0.00,3.64,0.00,0.00,0.00,0.00,5.45,0.00,7.27,0.00,1.82,5.45,0.00,0.00,0.00,0.00,0.00,0.00,5.45,0.00,5.45,0.00,0.00,0.00,47.27,3.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.64,0.00,40.00
991695357364133888,2018-05-02 15:06:12,0,74,"b'RT @anniekarni: Why is Mueller not interested in talking to Ivanka? A ""don\'t poke the bear until you have to"" strategy, per prosecutors htt\xe2\x80\xa6'",29,92.84,75.49,3.81,85.87,14.50,20.69,55.17,37.93,3.45,3.45,0.00,0.00,3.45,0.00,0.00,0.00,6.90,13.79,6.90,3.45,3.45,3.45,10.34,0.00,0.00,3.45,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,10.34,0.00,0.00,0.00,0.00,6.90,0.00,3.45,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,3.45,0.00,0.00,0.00,0.00,6.90,0.00,6.90,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00,6.90,3.45,0.00,0.00,44.83,0.00,3.45,3.45,0.00,3.45,0.00,0.00,6.90,10.34,0.00,17.24
991695069139947520,2018-05-02 15:05:03,21,16,b'Trump on Wednesday called the investigations into his 2016 campaign as a \xe2\x80\x9choax\xe2\x80\x9d and specifically called the obstruction of justice inquiry a \xe2\x80\x9ca setup\xe2\x80\x9d https://t.co/0Kqvc7yf10 https://t.co/djvYKFPKXV',47,98.07,80.25,1.00,25.77,47.00,19.15,46.81,23.40,2.13,2.13,0.00,0.00,0.00,2.13,0.00,0.00,8.51,8.51,0.00,2.13,4.26,0.00,4.26,2.13,2.13,0.00,4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.51,0.00,0.00,0.00,2.13,4.26,2.13,0.00,0.00,0.00,2.13,0.00,2.13,0.00,2.13,0.00,0.00,0.00,0.00,0.00,0.00,4.26,0.00,0.00,4.26,0.00,0.00,4.26,0.00,0.00,6.38,0.00,4.26,2.13,2.13,2.13,0.00,2.13,0.00,0.00,6.38,0.00,6.38,0.00,0.00,0.00,42.55,4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.26,0.00,34.04
991692570882445314,2018-05-02 14:55:08,27,19,b'Chelsea Manning: Google and Facebook deliberately use biased algorithms https://t.co/FHrRwc4AXX via @politicoeurope https://t.co/2XVn3WDO8a',24,92.84,66.17,1.00,25.77,24.00,29.17,33.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,4.17,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,4.17,0.00,4.17,0.00,0.00,0.00,4.17,0.00,4.17,0.00,4.17,0.00,4.17,4.17,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00,0.00,0.00,41.67,8.33,0.00,4.17,0.00,0.00,0.00,0.00,0.00,8.33,0.00,20.83
991690047941378050,2018-05-02 14:45:06,14,7,"b'Some New Jersey Republicans, staring down an electoral cliff, think they\xe2\x80\x99ve spotted a branch to hold on to in Sen. Robert Menendez\xe2\x80\x99s ethical troubles https://t.co/rbBGSY2oo0 https://t.co/REYLcRrFCa'",41,99.00,59.64,7.12,3.09,20.50,21.95,39.02,19.51,2.44,2.44,0.00,0.00,0.00,0.00,2.44,0.00,4.88,12.20,0.00,0.00,0.00,0.00,4.88,2.44,0.00,0.00,0.00,2.44,2.44,0.00,2.44,0.00,0.00,0.00,2.44,0.00,0.00,0.00,0.00,4.88,2.44,0.00,0.00,2.44,0.00,0.00,2.44,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.88,0.00,0.00,2.44,0.00,2.44,0.00,2.44,0.00,9.76,0.00,7.32,2.44,0.00,0.00,0.00,0.00,0.00,0.00,7.32,0.00,7.32,0.00,0.00,0.00,41.46,7.32,4.88,0.00,0.00,0.00,0.00,0.00,0.00,4.88,0.00,24.39
991687521095602176,2018-05-02 14:35:04,96,27,"b'A slight majority of those surveyed said Pruitt should be removed from his position as EPA administrator, a new POLITICO/Morning Consult poll shows https://t.co/oKoWQRer1Y https://t.co/dC6g9uWJb3'",35,92.84,80.42,1.00,25.77,35.00,28.57,65.71,25.71,5.71,2.86,0.00,0.00,0.00,2.86,0.00,2.86,5.71,8.57,5.71,0.00,2.86,0.00,8.57,11.43,2.86,0.00,0.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,8.57,0.00,0.00,0.00,2.86,2.86,0.00,0.00,2.86,0.00,0.00,0.00,5.71,2.86,2.86,0.00,0.00,0.00,0.00,0.00,0.00,5.71,0.00,0.00,5.71,0.00,0.00,2.86,2.86,0.00,11.43,2.86,2.86,5.71,8.57,0.00,0.00,0.00,0.00,0.00,8.57,0.00,8.57,0.00,0.00,0.00,28.57,5.71,2.86,0.00,0.00,0.00,0.00,0.00,0.00,5.71,0.00,14.29
991686211961057280,2018-05-02 14:29:52,82,57,b'Rubio walks back criticism of GOP tax law https://t.co/Qzea6yGW2U https://t.co/MVuRdwQSV1',19,92.84,50.00,4.05,1.00,19.00,15.79,47.37,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,5.26,0.00,10.53,5.26,5.26,5.26,10.53,0.00,0.00,5.26,0.00,0.00,15.79,0.00,15.79,0.00,0.00,0.00,42.11,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,21.05
991685017804988417,2018-05-02 14:25:07,17,7,b'Women Rule podcast: TheSkimm founders\xe2\x80\x99 key to success meant ditching the ways of traditional media and embracing an audience-driven strategy https://t.co/gXaJbmsa3o https://t.co/rlIQtvI9Of',35,98.08,61.26,1.00,78.19,35.00,31.43,48.57,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,5.71,0.00,0.00,2.86,0.00,2.86,0.00,0.00,0.00,0.00,0.00,2.86,2.86,0.00,0.00,0.00,0.00,2.86,0.00,0.00,2.86,0.00,2.86,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.14,2.86,11.43,2.86,2.86,0.00,2.86,0.00,0.00,2.86,2.86,0.00,0.00,2.86,2.86,0.00,0.00,0.00,0.00,8.57,0.00,8.57,0.00,0.00,0.00,37.14,5.71,0.00,2.86,0.00,0.00,0.00,2.86,0.00,5.71,0.00,20.00
991682517198671873,2018-05-02 14:15:11,43,19,b'Past criticisms of Trump are surfacing in California and Texas as primary season heats up  https://t.co/47unyPONhw https://t.co/LWAh2Uwito',26,95.89,50.00,38.39,1.00,26.00,23.08,50.00,23.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,3.85,0.00,7.69,0.00,3.85,3.85,3.85,0.00,0.00,0.00,3.85,0.00,3.85,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00,3.85,0.00,0.00,3.85,3.85,0.00,19.23,0.00,11.54,7.69,0.00,0.00,0.00,0.00,0.00,0.00,11.54,0.00,11.54,0.00,0.00,0.00,30.77,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,15.38
991679974653513729,2018-05-02 14:05:05,26,14,b'A data-driven health commissioner figured out a way to slow overdose deaths. But treating addiction is a much harder problem https://t.co/8Ppn0QMlop via @POLITICOMag https://t.co/ggcLBJYdzX',35,98.83,38.74,26.00,1.91,17.50,22.86,62.86,22.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.57,8.57,2.86,0.00,2.86,0.00,2.86,8.57,2.86,0.00,0.00,2.86,2.86,0.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.57,2.86,0.00,2.86,0.00,0.00,2.86,2.86,0.00,0.00,2.86,5.71,0.00,5.71,0.00,0.00,8.57,0.00,2.86,2.86,0.00,2.86,0.00,2.86,0.00,14.29,5.71,8.57,2.86,2.86,0.00,0.00,0.00,0.00,2.86,8.57,0.00,8.57,0.00,0.00,0.00,31.43,8.57,0.00,0.00,0.00,0.00,0.00,2.86,0.00,5.71,0.00,14.29
991676218691944454,2018-05-02 13:50:09,5,5,"b'On the East Shore of Staten Island, Republicans Dan Donovan and Michael Grimm embrace the president in Trump country brawl\nhttps://t.co/KhVPyCbRUY via @nahmias https://t.co/zxAT6b3NUP'",33,99.00,38.08,16.48,25.77,33.00,27.27,42.42,24.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.06,12.12,0.00,0.00,3.03,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.03,0.00,0.00,3.03,0.00,0.00,0.00,0.00,0.00,15.15,0.00,15.15,0.00,3.03,0.00,0.00,0.00,0.00,0.00,12.12,0.00,12.12,0.00,0.00,0.00,33.33,6.06,3.03,0.00,0.00,0.00,0.00,0.00,0.00,6.06,0.00,18.18
991673689811939328,2018-05-02 13:40:06,80,20,b'President Donald Trump might be able to get rid of special counsel Robert Mueller \xe2\x80\x94 but he can\xe2\x80\x99t kill off the Russia probe https://t.co/MfC2VznWqr https://t.co/XDDqmLh1zV',39,89.98,60.13,1.00,25.77,39.00,15.38,46.15,23.08,2.56,2.56,0.00,0.00,0.00,2.56,0.00,0.00,2.56,7.69,7.69,0.00,2.56,0.00,7.69,2.56,0.00,0.00,0.00,0.00,5.13,2.56,2.56,0.00,2.56,0.00,5.13,0.00,0.00,0.00,2.56,5.13,0.00,0.00,0.00,2.56,0.00,2.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,2.56,2.56,2.56,0.00,0.00,7.69,2.56,2.56,0.00,2.56,0.00,5.13,0.00,0.00,0.00,0.00,2.56,7.69,0.00,7.69,0.00,0.00,0.00,35.90,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.13,0.00,25.64
991671215407366145,2018-05-02 13:30:16,8,2,b'Indiana mystery man upends bloody GOP Senate primary https://t.co/NB8F5JyYoP https://t.co/TcjRo2okIg',19,92.84,50.00,1.00,25.77,19.00,26.32,36.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.05,5.26,15.79,0.00,0.00,0.00,42.11,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,21.05
991668675018190849,2018-05-02 13:20:11,21,22,"b'""Disgraceful"": Trump super PAC unloads on Tester in new ad https://t.co/HBZLewGfhm https://t.co/7AGBjettym'",21,98.33,50.00,13.15,25.77,21.00,19.05,38.10,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,9.52,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,14.29,0.00,9.52,4.76,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,52.38,9.52,0.00,4.76,0.00,0.00,0.00,0.00,9.52,9.52,0.00,19.05
991666152358236161,2018-05-02 13:10:09,43,26,"b'.@BobHugin: @SenatorMenendez ""is an embarrassment to our state and it is time for him to resign"" https://t.co/cZuIeJ7N4n via @MattFriedmanNJ https://t.co/dRvFXX82CE'",29,88.83,91.60,1.00,1.00,29.00,20.69,62.07,37.93,10.34,6.90,0.00,3.45,0.00,3.45,0.00,3.45,3.45,13.79,6.90,0.00,3.45,0.00,6.90,0.00,0.00,0.00,0.00,0.00,6.90,0.00,6.90,3.45,0.00,3.45,10.34,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,3.45,0.00,3.45,0.00,0.00,0.00,6.90,0.00,6.90,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,10.34,0.00,10.34,0.00,0.00,0.00,51.72,10.34,0.00,3.45,0.00,0.00,0.00,0.00,6.90,6.90,0.00,24.14
991663692059217920,2018-05-02 13:00:23,126,46,b'Nearly half of voters say the Trump administration has done a poor job when it comes to hiring and retaining qualified people https://t.co/vFbf56ZhXq via @politicosteve https://t.co/gGRXYFFhmW',35,85.46,71.61,1.94,1.91,35.00,17.14,68.57,31.43,2.86,0.00,0.00,0.00,0.00,0.00,0.00,2.86,5.71,8.57,5.71,5.71,5.71,0.00,14.29,5.71,0.00,2.86,2.86,0.00,2.86,0.00,2.86,0.00,0.00,0.00,5.71,0.00,0.00,0.00,0.00,2.86,0.00,0.00,0.00,2.86,0.00,0.00,2.86,0.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,8.57,0.00,0.00,8.57,0.00,0.00,2.86,8.57,0.00,8.57,2.86,2.86,2.86,14.29,0.00,0.00,2.86,0.00,0.00,8.57,0.00,8.57,0.00,0.00,0.00,25.71,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,0.00,14.29
991661102860767233,2018-05-02 12:50:05,8,9,"b'\xe2\x80\x9cNo other person, group or issue has the gravitational pull on Republican primary voters that Donald Trump commands"" https://t.co/sAmZ0eQSz6 via @ec_schneider https://t.co/hQze68vOuM'",34,89.49,50.00,14.70,25.77,34.00,20.59,41.18,20.59,5.88,0.00,0.00,0.00,0.00,0.00,0.00,5.88,2.94,5.88,2.94,0.00,2.94,0.00,5.88,0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,2.94,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,2.94,0.00,2.94,0.00,0.00,0.00,2.94,0.00,8.82,2.94,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.82,0.00,8.82,0.00,0.00,0.00,44.12,5.88,2.94,0.00,0.00,0.00,0.00,0.00,2.94,5.88,0.00,26.47
991660705676963840,2018-05-02 12:48:31,0,5,"b""RT @billkuchman: Today's @politico front page.\n\nWith stories by @theodoricmeyer @MattFriedmanNJ @nahmias @eschor.\n\nhttps://t.co/4TTJsqJxih\xe2\x80\xa6""",24,92.84,66.17,1.79,25.77,24.00,29.17,37.50,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,4.17,0.00,0.00,0.00,4.17,0.00,8.33,0.00,4.17,4.17,4.17,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,4.17,0.00,0.00,91.67,12.50,0.00,4.17,0.00,0.00,0.00,0.00,8.33,4.17,0.00,62.50
991658583556280320,2018-05-02 12:40:05,32,11,"b'.@theskimm began, in part, as a recognition that a specific audience was getting left out of the conversation: female millennials https://t.co/QKT4EMbTKE https://t.co/SatliqEf8D'",31,99.00,74.07,20.84,25.77,31.00,29.03,64.52,29.03,3.23,0.00,0.00,0.00,0.00,0.00,0.00,3.23,9.68,12.90,3.23,0.00,3.23,0.00,12.90,9.68,3.23,0.00,0.00,3.23,0.00,0.00,0.00,0.00,0.00,0.00,6.45,0.00,0.00,3.23,0.00,6.45,3.23,0.00,0.00,0.00,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.45,3.23,0.00,0.00,3.23,0.00,9.68,0.00,0.00,12.90,0.00,9.68,3.23,0.00,0.00,0.00,0.00,0.00,0.00,9.68,0.00,9.68,0.00,0.00,0.00,41.94,9.68,6.45,3.23,0.00,0.00,0.00,0.00,0.00,6.45,0.00,16.13
991656252705996800,2018-05-02 12:30:49,25,15,b'Trump calls obstruction of justice inquiry \xe2\x80\x9ca setup &amp; trap\xe2\x80\x9d https://t.co/sd3aV9aGQG https://t.co/9YlZrZJd9i',27,95.79,77.05,1.00,25.77,27.00,18.52,25.93,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.41,0.00,0.00,0.00,0.00,3.70,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,59.26,7.41,0.00,0.00,3.70,0.00,0.00,0.00,0.00,7.41,0.00,40.74
991656119310409729,2018-05-02 12:30:17,22,12,"b'\xe2\x80\x9cYou need to realize that if you don\xe2\x80\x99t treat them right away, they\xe2\x80\x99re more likely to become a statistic\xe2\x80\x94dead from overdose"" https://t.co/xzZ6K7Arrd via @POLITICOmag https://t.co/M0WLNcaBwf'",45,92.84,74.76,2.21,67.75,45.00,15.56,48.89,26.67,8.89,6.67,0.00,0.00,2.22,0.00,4.44,2.22,2.22,11.11,2.22,0.00,2.22,0.00,6.67,4.44,2.22,0.00,0.00,2.22,2.22,2.22,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,11.11,4.44,0.00,4.44,4.44,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,2.22,0.00,0.00,0.00,6.67,0.00,6.67,0.00,6.67,0.00,2.22,0.00,0.00,0.00,0.00,0.00,6.67,0.00,6.67,0.00,0.00,0.00,51.11,4.44,2.22,0.00,0.00,0.00,0.00,0.00,2.22,4.44,0.00,37.78
991653571103002625,2018-05-02 12:20:10,12,8,"b'The race has spiraled into a smash-mouth contest featuring name-calling, accusations of dirty tricks, lies and dishonesty https://t.co/o3pabZiTrd https://t.co/E11lQ8vm4z'",30,97.34,74.76,1.00,1.00,30.00,26.67,50.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.67,3.33,0.00,3.33,0.00,3.33,3.33,0.00,0.00,0.00,0.00,6.67,0.00,6.67,0.00,6.67,0.00,6.67,0.00,0.00,0.00,0.00,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,3.33,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,40.00,6.67,6.67,0.00,0.00,0.00,0.00,6.67,0.00,6.67,0.00,13.33
991651027991580672,2018-05-02 12:10:03,39,12,b'\xe2\x80\x9cBureaucracies are complicated animals and this one has metastasized beyond the Mueller investigation. That\xe2\x80\x99s the thing that functionally protects the investigation.\xe2\x80\x9d https://t.co/jpAMtjf4Tm via @dsamuelsohn https://t.co/OCto8htitL',42,83.00,50.00,1.06,25.77,21.00,28.57,47.62,28.57,9.52,0.00,0.00,0.00,0.00,0.00,0.00,9.52,7.14,4.76,4.76,2.38,2.38,0.00,4.76,2.38,0.00,0.00,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.38,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.38,0.00,0.00,0.00,0.00,2.38,0.00,4.76,0.00,4.76,0.00,4.76,0.00,4.76,0.00,0.00,4.76,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,47.62,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,33.33
